# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Feb 20 16:59:22 2020
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_tranflag:    Planet Transit Flag
# COLUMN pl_rvflag:      Planet RV Flag
# COLUMN pl_imgflag:     Planet Imaging Flag
# COLUMN pl_astflag:     Planet Astrometry Flag
# COLUMN pl_omflag:      Planet Orbital Modulation Flag
# COLUMN pl_cbflag:      Planet Circumbinary Flag
# COLUMN pl_angsep:      Calculated Angular Separation [mas]
# COLUMN pl_orbtper:     Time of Periastron [days]
# COLUMN pl_orblper:     Long. of Periastron [deg]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_insol:       Insolation Flux [Earth flux]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_msinij:      Planet M*sin(i) [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_msinie:      Planet M*sin(i) [Earth mass]
# COLUMN pl_bmasse:      Planet Mass or M*sin(i) [Earth mass]
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_rads:        Planet Radius [Solar radii]
# COLUMN pl_trandep:     Transit Depth [percent]
# COLUMN pl_trandur:     Transit Duration [days]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tsystemref:  Time System Reference
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_occdep:      Occultation Depth [percentage]
# COLUMN pl_ratdor:      Ratio of Distance to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_def_reflink: Default Reference
# COLUMN pl_disc:        Year of Discovery
# COLUMN pl_disc_reflink: Discovery Reference
# COLUMN pl_locale:      Discovery Locale
# COLUMN pl_facility:    Discovery Facility
# COLUMN pl_telescope:   Discovery Telescope
# COLUMN pl_instrument:  Discovery Instrument
# COLUMN pl_status:      Status
# COLUMN pl_mnum:        Number of Moons in System
# COLUMN pl_st_npar:     Number of Stellar and Planet Parameters
# COLUMN pl_st_nref:     Number of Stellar and Planet References
# COLUMN pl_pelink:      Link to Exoplanet Encyclopaedia
# COLUMN pl_edelink:     Link to Exoplanet Data Explorer
# COLUMN pl_publ_date:   Publication Date
# COLUMN hd_name:        HD Name
# COLUMN hip_name:       HIP Name
# COLUMN st_rah:         RA [hrs]
# COLUMN st_glon:        Galactic Longitude [deg]
# COLUMN st_glat:        Galactic Latitude [deg]
# COLUMN st_elon:        Ecliptic Longitude [deg]
# COLUMN st_elat:        Ecliptic Latitude [deg]
# COLUMN st_plx:         Parallax [mas]
# COLUMN gaia_plx:       Gaia Parallax [mas]
# COLUMN st_pmra:        Proper Motion (RA) [mas/yr]
# COLUMN st_pmdec:       Proper Motion (Dec) [mas/yr]
# COLUMN st_pm:          Total Proper Motion [mas/yr]
# COLUMN gaia_pmra:      Gaia Proper Motion (RA) [mas/yr]
# COLUMN gaia_pmdec:     Gaia Proper Motion (Dec) [mas/yr]
# COLUMN gaia_pm:        Gaia Total Proper Motion [mas/yr]
# COLUMN st_radv:        Radial Velocity [km/s]
# COLUMN st_sp:          Spectral Type
# COLUMN st_spstr:       Spectral Type
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_metfe:       Stellar Metallicity [dex]
# COLUMN st_metratio:    Metallicity Ratio
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_vsini:       Rot. Velocity V*sin(i) [km/s]
# COLUMN st_acts:        Stellar Activity S-index
# COLUMN st_actr:        Stellar Activity log(R'HK)
# COLUMN st_actlx:       X-ray Activity log(L<sub>x</sub>)
# COLUMN swasp_id:       SWASP Identifier
# COLUMN st_nts:         Number of Time Series
# COLUMN st_nplc:        Number of Planet Transit Light Curves
# COLUMN st_nglc:        Number of General Light Curves
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
# COLUMN st_naxa:        Number of Amateur Light Curves
# COLUMN st_nimg:        Number of Images
# COLUMN st_nspec:       Number of Spectra
# COLUMN st_uj:          U-band (Johnson) [mag]
# COLUMN st_vj:          V-band (Johnson) [mag]
# COLUMN st_bj:          B-band (Johnson) [mag]
# COLUMN st_rc:          R-band (Cousins) [mag]
# COLUMN st_ic:          I-band (Cousins) [mag]
# COLUMN st_j:           J-band (2MASS) [mag]
# COLUMN st_h:           H-band (2MASS) [mag]
# COLUMN st_k:           Ks-band (2MASS) [mag]
# COLUMN st_wise1:       WISE 3.4um [mag]
# COLUMN st_wise2:       WISE 4.6um [mag]
# COLUMN st_wise3:       WISE 12.um [mag]
# COLUMN st_wise4:       WISE 22.um [mag]
# COLUMN st_irac1:       IRAC 3.6um [mag]
# COLUMN st_irac2:       IRAC 4.5um [mag]
# COLUMN st_irac3:       IRAC 5.8um [mag]
# COLUMN st_irac4:       IRAC 8.0um [mag]
# COLUMN st_mips1:       MIPS 24um [mag]
# COLUMN st_mips2:       MIPS 70um [mag]
# COLUMN st_mips3:       MIPS 160um [mag]
# COLUMN st_iras1:       IRAS 12um Flux [Jy]
# COLUMN st_iras2:       IRAS 25um Flux [Jy]
# COLUMN st_iras3:       IRAS 60um Flux [Jy]
# COLUMN st_iras4:       IRAS 100um Flux [Jy]
# COLUMN st_photn:       Number of Photometry Measurements
# COLUMN st_umbj:        U-B (Johnson) [mag]
# COLUMN st_bmvj:        B-V (Johnson) [mag]
# COLUMN st_vjmic:       V-I (Johnson-Cousins) [mag]
# COLUMN st_vjmrc:       V-R (Johnson-Cousins) [mag]
# COLUMN st_jmh2:        J-H (2MASS) [mag]
# COLUMN st_hmk2:        H-Ks (2MASS) [mag]
# COLUMN st_jmk2:        J-Ks (2MASS) [mag]
# COLUMN st_bmy:         b-y (Stromgren) [mag]
# COLUMN st_m1:          m1 (Stromgren) [mag]
# COLUMN st_c1:          c1 (Stromgren) [mag]
# COLUMN st_colorn:      Number of Color Measurements
#
rowid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,gaia_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,rowupdate,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_angsep,pl_orbtper,pl_orblper,pl_rvamp,pl_eqt,pl_insol,pl_massj,pl_msinij,pl_masse,pl_msinie,pl_bmasse,pl_rade,pl_rads,pl_trandep,pl_trandur,pl_tranmid,pl_tsystemref,pl_imppar,pl_occdep,pl_ratdor,pl_ratror,pl_def_reflink,pl_disc,pl_disc_reflink,pl_locale,pl_facility,pl_telescope,pl_instrument,pl_status,pl_mnum,pl_st_npar,pl_st_nref,pl_pelink,pl_edelink,pl_publ_date,hd_name,hip_name,st_rah,st_glon,st_glat,st_elon,st_elat,st_plx,gaia_plx,st_pmra,st_pmdec,st_pm,gaia_pmra,gaia_pmdec,gaia_pm,st_radv,st_sp,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_metratio,st_age,st_vsini,st_acts,st_actr,st_actlx,swasp_id,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,st_uj,st_vj,st_bj,st_rc,st_ic,st_j,st_h,st_k,st_wise1,st_wise2,st_wise3,st_wise4,st_irac1,st_irac2,st_irac3,st_irac4,st_mips1,st_mips2,st_mips3,st_iras1,st_iras2,st_iras3,st_iras4,st_photn,st_umbj,st_bmvj,st_vjmic,st_vjmrc,st_jmh2,st_hmk2,st_jmk2,st_bmy,st_m1,st_c1,st_colorn
2929,Kepler-411,b,Kepler-411 b,Transit,0,4,3.00515600,0.037500,0.146000,87.400,0.08055,Mass,0.214,10.30000,1,1,0,1,19h10m25.34s,287.605582,+49d31m23.7s,49.523262,153.59,154.36,12.231,Kepler-band,12.233,,0.87,0.82,2019-07-11,1,1,0,0,0,0,2.44000e-01,,41.5000,,1138,,0.08055,,25.60000,,25.60000,2.401,0.022,,,2455135.387400,BJD-TDB,0.5740,,,0.02660,<a refstr=SUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..15S/abstract target=ref>Sun et al. 2019</a>,2013,<a refstr=WANG_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783....4W/abstract target=ref> Wang et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,63,13,http://exoplanet.eu/catalog/kepler-411_b/,,2014-03,,,19.17370547,80.249169,17.400745,306.524607,70.737851,,6.48,13.500,32.600,35.300,13.500,32.600,35.300,-20.69,5.20,K2 V,,,,,,0.212,,,,,,0,0,0,0,0,3,0,,,,,,10.641,10.161,10.062,9.920,9.952,9.880,9.269,,,,,,,,,,,,14,,,,,0.480,0.099,0.579,,,,5
2930,Kepler-411,c,Kepler-411 c,Transit,0,4,7.83443500,0.073900,0.108000,88.610,0.08306,Mass,0.394,1.70000,1,1,0,1,19h10m25.34s,287.605582,+49d31m23.7s,49.523262,153.59,154.36,12.231,Kepler-band,12.233,,0.87,0.82,2019-07-25,1,0,0,0,0,0,4.81000e-01,,103.0000,,838,,0.08306,,26.40000,,26.40000,4.421,0.041,,,2454968.222400,BJD-TDB,0.6200,,,0.04490,<a refstr=SUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..15S/abstract target=ref>Sun et al. 2019</a>,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,50,13,http://exoplanet.eu/catalog/kepler-411_c/,,,,,19.17370547,80.249169,17.400745,306.524607,70.737851,,6.48,13.500,32.600,35.300,13.500,32.600,35.300,-20.69,5.20,K2 V,,,,,,0.212,,,,,,0,0,0,0,0,3,0,,,,,,10.641,10.161,10.062,9.920,9.952,9.880,9.269,,,,,,,,,,,,14,,,,,0.480,0.099,0.579,,,,5
2931,Kepler-411,d,Kepler-411 d,Transit,0,4,58.02035000,0.279000,0.128000,89.430,0.04782,Mass,0.296,2.30000,1,1,0,0,19h10m25.34s,287.605582,+49d31m23.7s,49.523262,153.59,154.36,12.231,Kepler-band,12.233,,0.87,0.82,2019-07-25,1,0,0,0,0,0,1.82000e+00,,30.5000,,410,,0.04782,,15.20000,,15.20000,3.319,0.030,,,2454984.848400,BJD-TDB,0.7193,,,0.03720,<a refstr=SUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..15S/abstract target=ref>Sun et al. 2019</a>,2018,<a refstr=SUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..15S/abstract target=ref>Sun et al. 2019</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,43,12,http://exoplanet.eu/catalog/kepler-411_d/,,2019-04,,,19.17370547,80.249169,17.400745,306.524607,70.737851,,6.48,13.500,32.600,35.300,13.500,32.600,35.300,-20.69,5.20,K2 V,,,,,,0.212,,,,,,0,0,0,0,0,3,0,,,,,,10.641,10.161,10.062,9.920,9.952,9.880,9.269,,,,,,,,,,,,14,,,,,0.480,0.099,0.579,,,,5
2932,Kepler-411,e,Kepler-411 e,Transit Timing Variations,0,4,31.50972800,0.186000,0.016000,88.040,0.03398,Mass,,,0,1,0,0,19h10m25.34s,287.605582,+49d31m23.7s,49.523262,153.59,154.36,12.231,Kepler-band,12.233,,0.87,0.82,2019-07-11,0,0,0,0,0,0,1.21000e+00,,-103.3000,,503,,0.03398,,10.80000,,10.80000,,,,,,,1.6880,,,,<a refstr=SUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..15S/abstract target=ref>Sun et al. 2019</a>,2018,<a refstr=SUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..15S/abstract target=ref>Sun et al. 2019</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,35,11,http://exoplanet.eu/catalog/kepler-411_e/,,2019-04,,,19.17370547,80.249169,17.400745,306.524607,70.737851,,6.48,13.500,32.600,35.300,13.500,32.600,35.300,-20.69,5.20,K2 V,,,,,,0.212,,,,,,0,0,0,0,0,3,0,,,,,,10.641,10.161,10.062,9.920,9.952,9.880,9.269,,,,,,,,,,,,14,,,,,0.480,0.099,0.579,,,,5
2933,Kepler-412,b,Kepler-412 b,Transit,0,1,1.72086040,0.028970,,80.559,0.94100,Mass,1.341,0.52000,1,1,0,1,19h04m26.48s,286.110327,+43d40m51.4s,43.680958,1121.32,1121.32,13.730,V (Johnson),14.249,5750.00,1.17,1.29,2015-10-15,1,1,0,0,1,0,2.58000e-02,,,142.000,1850,,0.94100,,299.07803,,299.07803,15.031,0.138,,,2454966.021220,BJD,0.7942,0.005300,4.841000,0.10474,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,2014,<a refstr=DELEUIL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...564A..56D/abstract target=ref> Deleuil et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,84,15,http://exoplanet.eu/catalog/kepler-412_b/,http://exoplanets.org/detail/Kepler-412_b,2014-04,,,19.07402180,74.188947,16.166171,298.952548,65.508915,0.89,0.89,-1.700,7.000,7.200,-1.700,7.000,7.200,-54.58,4.30,G3 V,4.30,,,0.270,[Fe/H],,5.0000,,,,,0,0,0,0,0,3,0,,13.730,,,,13.190,12.932,12.837,12.866,12.897,12.577,8.931,,,,,,,,,,,,15,,,,,0.258,0.095,0.353,,,,5
2934,Kepler-413,b,Kepler-413 b,Transit,0,1,66.26200000,0.355300,0.118100,89.929,0.21100,Mass,0.388,3.20000,0,1,0,0,19h14m02.55s,288.510620,+51d09m44.9s,51.162472,868.34,868.34,15.520,Kepler-band,15.594,4700.00,0.82,0.78,2014-05-14,1,1,0,0,0,1,4.09000e-01,,94.6000,,,,0.21100,,67.00000,,67.00000,4.347,0.040,,,2455096.640000,BJD,,,27.543800,0.05140,<a refstr=KOSTOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...14K/abstract target=ref>Kostov et al. 2014</a>,2014,<a refstr=KOSTOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...14K/abstract target=ref>Kostov et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,26,9,http://exoplanet.eu/catalog/kepler-413_%28ab%29_b/,,2014-03,,,19.23404133,82.069348,17.470856,310.180712,72.026279,1.15,1.15,-0.900,-19.000,19.000,-0.900,-19.000,19.000,-27.78,,,4.57,,1.7550,-0.200,[Fe/H],,5.0000,,,,,0,0,0,0,0,3,0,,,,,,13.987,13.505,13.415,13.158,13.174,12.945,9.681,,,,,,,,,,,,14,,,,,0.482,0.090,0.572,,,,5
2935,Kepler-414,b,Kepler-414 b,Transit Timing Variations,0,2,4.70000000,,,,0.01100,Mass,0.153,,1,1,0,1,19h51m50.78s,297.961566,+48d14m39.7s,48.244362,418.44,418.44,13.338,Kepler-band,13.321,,0.89,0.95,2014-05-28,1,0,0,0,0,0,,,,,,,0.01100,,3.50000,,3.50000,1.710,0.016,,,,,,,,,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,2014,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,37,13,,,2014-05,,,19.86410440,82.062164,10.704389,322.116631,66.694997,2.39,2.39,2.800,-8.300,8.800,2.800,-8.300,8.800,-28.20,,,,,,,,,6.1000,,,,,0,0,0,0,0,3,0,,,,,,12.087,11.750,11.698,11.629,11.669,11.427,9.485,,,,,,,,,,,,14,,,,,0.337,0.052,0.389,,,,5
2936,Kepler-414,c,Kepler-414 c,Transit Timing Variations,0,2,7.17100000,,,,0.09400,Mass,0.269,,1,1,0,1,19h51m50.78s,297.961566,+48d14m39.7s,48.244362,418.44,418.44,13.338,Kepler-band,13.321,,0.89,0.95,2014-05-28,1,0,0,0,0,0,,,,,,,0.09400,,29.90000,,29.90000,3.010,0.028,,,,,,,,,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,2014,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,37,13,,,2014-05,,,19.86410440,82.062164,10.704389,322.116631,66.694997,2.39,2.39,2.800,-8.300,8.800,2.800,-8.300,8.800,-28.20,,,,,,,,,6.1000,,,,,0,0,0,0,0,3,0,,,,,,12.087,11.750,11.698,11.629,11.669,11.427,9.485,,,,,,,,,,,,14,,,,,0.337,0.052,0.389,,,,5
2937,Kepler-415,b,Kepler-415 b,Transit Timing Variations,0,2,4.17600000,,,,0.37700,Mass,0.108,,1,1,0,1,19h35m13.06s,293.804434,+38d38m20.9s,38.639131,538.39,538.39,15.842,Kepler-band,15.841,,0.67,0.64,2014-05-28,1,0,0,0,0,0,,,,,,,0.37700,,119.90000,,119.90000,1.210,0.011,,,,,,,,,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,2014,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,31,10,,,2014-05,,,19.58696230,72.036948,8.785509,307.741136,58.998908,1.86,1.86,24.000,-4.000,24.300,15.800,-14.600,21.500,,,,,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.091,13.434,13.378,,,,,,,,,,,,,,,,10,,,,,0.657,0.056,0.713,,,,5
2938,Kepler-415,c,Kepler-415 c,Transit Timing Variations,0,2,8.70800000,,,,,,,,1,1,0,1,19h35m13.06s,293.804434,+38d38m20.9s,38.639131,538.39,538.39,15.842,Kepler-band,15.841,,0.67,0.64,2014-05-28,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,2014,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,33,11,,,2014-05,,,19.58696230,72.036948,8.785509,307.741136,58.998908,1.86,1.86,24.000,-4.000,24.300,15.800,-14.600,21.500,,,,,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.091,13.434,13.378,,,,,,,,,,,,,,,,10,,,,,0.657,0.056,0.713,,,,5
2939,Kepler-416,b,Kepler-416 b,Transit Timing Variations,0,2,6.31900000,,,,0.18300,Mass,0.221,,1,1,0,1,19h26m13.67s,291.556965,+39d13m38.2s,39.227287,704.76,704.76,14.028,Kepler-band,14.020,,1.00,1.07,2014-05-28,1,0,0,0,0,0,,,,,,,0.18300,,58.20000,,58.20000,2.480,0.023,,,,,,,,,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,2014,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,35,11,,,2014-05,,,19.43713100,71.757938,10.609373,304.804312,60.088457,1.42,1.42,-2.100,-0.800,2.200,-2.100,-0.800,2.200,,,,,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,12.874,12.576,12.510,,,,,,,,,,,,,,,,10,,,,,0.298,0.066,0.364,,,,5
2940,Kepler-416,c,Kepler-416 c,Transit Timing Variations,0,2,12.20900000,,,,,,,,1,1,0,1,19h26m13.67s,291.556965,+39d13m38.2s,39.227287,704.76,704.76,14.028,Kepler-band,14.020,,1.00,1.07,2014-05-28,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,2014,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,33,11,,,2014-05,,,19.43713100,71.757938,10.609373,304.804312,60.088457,1.42,1.42,-2.100,-0.800,2.200,-2.100,-0.800,2.200,,,,,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,12.874,12.576,12.510,,,,,,,,,,,,,,,,10,,,,,0.298,0.066,0.364,,,,5
2941,Kepler-417,b,Kepler-417 b,Transit Timing Variations,0,2,12.33100000,,,,0.03500,Mass,0.206,,1,1,0,1,19h35m17.84s,293.824314,+42d46m46.9s,42.779705,999.47,999.47,15.886,Kepler-band,15.866,,0.90,0.81,2014-05-28,1,0,0,0,0,0,,,,,,,0.03500,,11.00000,,11.00000,2.310,0.021,,,,,,,,,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,2014,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,35,12,,,2014-05,,,19.58828760,75.768894,10.687347,310.603575,62.900313,1.00,1.00,-16.900,-9.600,19.400,-16.900,-9.600,19.400,,,,,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.426,13.958,13.922,13.719,13.748,12.541,9.393,,,,,,,,,,,,14,,,,,0.468,0.036,0.504,,,,5
2942,Kepler-417,c,Kepler-417 c,Transit Timing Variations,0,2,15.94300000,,,,,,,,1,1,0,1,19h35m17.84s,293.824314,+42d46m46.9s,42.779705,999.47,999.47,15.886,Kepler-band,15.866,,0.90,0.81,2014-05-28,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,2014,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,33,12,,,2014-05,,,19.58828760,75.768894,10.687347,310.603575,62.900313,1.00,1.00,-16.900,-9.600,19.400,-16.900,-9.600,19.400,,,,,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,14.426,13.958,13.922,13.719,13.748,12.541,9.393,,,,,,,,,,,,14,,,,,0.468,0.036,0.504,,,,5
2943,Kepler-418,b,Kepler-418 b,Transit,0,1,86.67856000,,0.200000,89.952,1.10000,Mass,1.200,,0,1,0,1,19h37m44.04s,294.433512,+38d21m19.6s,38.355450,1031.92,1031.92,14.696,Kepler-band,14.649,5820.00,0.98,1.09,2014-05-28,1,1,0,0,0,0,,,4.3500,50.000,,,1.10000,,349.60000,,349.60000,13.450,0.123,,0.4260000,2455008.597500,HJD,0.2300,,84.400000,0.11040,<a refstr=TINGLEY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...567A..14T/abstract target=ref> Tingley et al. 2014</a>,2014,<a refstr=TINGLEY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...567A..14T/abstract target=ref> Tingley et al. 2014</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,59,14,http://exoplanet.eu/catalog/kepler-418_b/,,2014-07,,,19.62890079,72.017873,8.217605,308.471563,58.575117,0.97,0.97,1.600,5.600,5.800,-0.800,2.600,2.700,-18.45,,,4.35,,1.5100,-0.050,[M/H],7.000,3.5000,,,,,0,0,0,0,0,3,0,,,,,,13.493,13.243,13.103,13.093,13.148,12.721,9.311,,,,,,,,,,,,14,,,,,0.250,0.140,0.390,,,,5
