,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
435,EPIC 214234110,2MASS J19133053-2701010,EPIC 214234110.01,,288.377167,0.0,19h13m30.52s,-27.016934999999997,0.0,-27d01m01.0s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,1.02,0.2,-0.05,0.0,,,,,11.624,,0.0,12.511,0.21600000000000003,0.0,12.027999999999999,0.19,0.0,,,,12.186,0.03,0.0,11.603,0.01,0.0,11.382,0.03,0.0,,,,10.418,0.021,0.0,10.113999999999999,0.026000000000000002,0.0,10.021,0.023,0.0,9.949,0.022000000000000002,0.0,10.005,0.02,0.0,10.264000000000001,0.17600000000000002,0.0,8.156,,-1.0,0.483,0.28800000000000003,0.0,0.304,0.033,0.0,0.09300000000000001,0.035,0.0,0.397,0.031,0.0,,,4.63789,0.00012,-0.00011,0.0,2457303.8788,0.0011,-0.0012,0.0,0.0362,0.0015,-0.0016,0.0,0.0444,0.0035,-0.0053,0.0,,,,,,,,,28.8,11.7,-5.6,0.0,0.0183,0.0017,-0.004,0.0,,,,,2.04,0.45,-0.46,0.0,,,,,1
436,EPIC 214419545,2MASS J18534430-2632189,EPIC 214419545.01,,283.434631,0.0,18h53m44.31s,-26.538601,0.0,-26d32m19.0s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,1.13,0.15,-0.19,0.0,,,,,11.458,,0.0,12.382,0.02,0.0,11.65,0.03,0.0,,,,11.982999999999999,0.03,0.0,11.411,0.04,0.0,11.232999999999999,0.02,0.0,,,,10.12,0.021,0.0,9.802999999999999,0.022000000000000002,0.0,9.681000000000001,0.021,0.0,9.589,0.022000000000000002,0.0,9.621,0.02,0.0,9.347999999999999,0.047,0.0,8.149,0.254,0.0,0.732,0.036000000000000004,0.0,0.317,0.03,0.0,0.122,0.03,0.0,0.439,0.03,0.0,,,9.40172,0.00048,-0.00046,0.0,2457302.9343,0.0022,-0.0023,0.0,0.0275,0.0014,-0.0015,0.0,0.088,0.005,-0.006,0.0,,,,,,,,,30.2,9.6,-4.5,0.0,0.016,0.001,-0.0021,0.0,,,,,1.96,0.29,-0.41,0.0,,,,,1
437,EPIC 214512594,2MASS J19143356-2618325,EPIC 214512594.01,,288.639862,0.0,19h14m33.57s,-26.309074,0.0,-26d18m32.7s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,0.77,0.09,-0.07,0.0,,,,,15.909,,0.0,,,,,,,,,,,,,,,,,,,,,,14.282,0.055,0.0,13.805,0.054000000000000006,0.0,13.622,0.064,0.0,13.449000000000002,0.038,0.0,13.532,0.046,0.0,11.64,,-1.0,7.421,,-1.0,,,,0.47700000000000004,0.077,0.0,0.183,0.084,0.0,0.66,0.084,0.0,,,1.876899,2e-05,-2e-05,0.0,2457303.18414,0.0005,-0.00049,0.0,2.409,0.03,-0.034,0.0,0.1686,0.0012,-0.0013,0.0,,,,,,,,,3.243,0.056,-0.136,0.0,0.1564,0.0018,-0.015,0.0,,,,,13.2,1.5,-1.7,0.0,,,,,1
438,EPIC 214630761,2MASS J18452399-2601103,EPIC 214630761.01,,281.34997599999997,0.0,18h45m23.99s,-26.019567000000002,0.0,-26d01m10.4s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,3.2,0.43,-0.28,0.0,,,,,14.225999999999999,,0.0,,,,,,,,,,,,,,,,,,,,,,12.742,0.025,0.0,12.248,0.021,0.0,12.144,0.025,0.0,,,,,,,,,,,,,,,,0.494,0.033,0.0,0.10400000000000001,0.033,0.0,0.598,0.035,0.0,,,1.236438,2.2e-05,-2.2e-05,0.0,2457301.9349,0.00081,-0.0008,0.0,0.2554,0.0047,-0.0048,0.0,0.1038,0.004,-0.0044,0.0,,,,,,,,,2.18,0.14,-0.1,0.0,0.143,0.038,-0.04,0.0,,,,,50.0,15.0,-15.0,0.0,,,,,1
439,EPIC 214741009,2MASS J18442777-2545133,EPIC 214741009.01,,281.115753,0.0,18h44m27.78s,-25.753733,0.0,-25d45m13.4s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,6.93,0.6,-0.48,0.0,,,,,14.012,,0.0,,,,,,,,,,,,,,,,,,,,,,12.43,0.022000000000000002,0.0,11.915999999999999,0.021,0.0,11.788,0.021,0.0,,,,,,,,,,,,,,,,0.514,0.03,0.0,0.128,0.03,0.0,0.642,0.03,0.0,,,7.269213,9.1e-05,-9e-05,0.0,2457301.58585,0.00058,-0.00057,0.0,0.922,0.011,-0.011,0.0,0.1102,0.0033,-0.0035,0.0,,,,,,,,,13.32,0.73,-0.83,0.0,0.215,0.061,-0.081,0.0,,,,,163.0,48.0,-62.0,0.0,,,,,1
440,EPIC 214888033,2MASS J18433035-2524397,EPIC 214888033.01,,280.87652599999996,0.0,18h43m30.37s,-25.411043,0.0,-25d24m39.8s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,1.04,0.07,-0.1,0.0,,,,,13.89,,0.0,15.251,0.01,0.0,14.255,0.02,0.0,,,,14.713,0.02,0.0,13.912,0.03,0.0,13.538,0.1,0.0,,,,12.312999999999999,0.026000000000000002,0.0,11.883,0.024,0.0,11.755,0.024,0.0,11.696,0.024,0.0,11.731,0.024,0.0,12.024000000000001,0.363,0.0,8.702,,-1.0,0.996,0.022000000000000002,0.0,0.43,0.035,0.0,0.128,0.034,0.0,0.5579999999999999,0.035,0.0,,,7.457597,9.6e-05,-9.1e-05,0.0,2457306.88507,0.00058,-0.00061,0.0,0.573,0.017,-0.02,0.0,0.078,0.007,-0.006,0.0,,,,,,,,,24.8,8.1,-9.1,0.0,0.077,0.014,-0.015,0.0,,,,,8.7,1.7,-1.9,0.0,,,,,1
441,EPIC 214912104,2MASS J19191796-2521211,EPIC 214912104.01,,289.824829,0.0,19h19m17.96s,-25.355894,0.0,-25d21m21.2s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,1.92,0.04,-0.16,0.0,,,,,14.276,,0.0,,,,,,,,,,,,,,,,,,,,,,13.087,0.024,0.0,12.73,0.023,0.0,12.689,0.027000000000000003,0.0,12.593,0.024,0.0,12.603,0.026000000000000002,0.0,12.047,,-1.0,8.905,,-1.0,,,,0.35700000000000004,0.033,0.0,0.040999999999999995,0.035,0.0,0.39799999999999996,0.036000000000000004,0.0,,,43.1029,0.0066,-0.0067,0.0,2457303.7453,0.0047,-0.0049,0.0,0.3263,0.0057,-0.0058,0.0,0.954,0.021,-0.023,0.0,,,,,,,,,11.37,0.97,-2.25,0.0,0.058,0.0056,-0.0038,0.0,,,,,12.2,1.2,-1.3,0.0,,,,,1
442,EPIC 214984368,2MASS J18433141-2511365,EPIC 214984368.01,,280.88088999999997,0.0,18h43m31.41s,-25.193478,0.0,-25d11m36.5s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,37.7,6.2,-24.6,0.0,,,,,13.255,,0.0,15.552,0.04,0.0,13.879000000000001,0.04,0.0,,,,14.755999999999998,0.01,0.0,13.293,0.02,0.0,12.610999999999999,0.03,0.0,,,,10.850999999999999,0.024,0.0,10.039,0.024,0.0,9.825,0.023,0.0,9.691,0.023,0.0,9.785,0.02,0.0,9.618,0.047,0.0,8.092,,-1.0,1.673,0.057,0.0,0.812,0.034,0.0,0.214,0.033,0.0,1.026,0.033,0.0,,,0.2633809,3e-06,-3e-06,0.0,2457301.58952,0.00053,-0.00053,0.0,0.06034,0.00079,-0.00078,0.0,0.0915,0.0032,-0.0032,0.0,,,,,,,,,1.108,0.019,-0.021,0.0,0.09,0.021,-0.021,0.0,,,,,370.0,100.0,-260.0,0.0,,,,,1
443,EPIC 215101303,2MASS J19173875-2456090,EPIC 215101303.01,,289.411469,0.0,19h17m38.75s,-24.935858,0.0,-24d56m09.1s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,1.59,0.47,-0.11,0.0,,,,,14.890999999999998,,0.0,15.792,0.04,0.0,15.079,0.046,0.0,,,,15.487,0.03,0.0,14.949000000000002,0.04,0.0,14.635,0.04,0.0,,,,13.755999999999998,0.032,0.0,13.418,0.034,0.0,13.306,0.038,0.0,13.265,0.027000000000000003,0.0,13.356,0.037000000000000005,0.0,11.847000000000001,,-1.0,8.341000000000001,,-1.0,0.713,0.061,0.0,0.33799999999999997,0.047,0.0,0.11199999999999999,0.051,0.0,0.45,0.05,0.0,,,15.20726,0.00011,-0.00013,0.0,2457305.63198,0.00059,-0.00035,0.0,2.411,0.012,-0.012,0.0,0.1528,0.0013,-0.0013,0.0,,,,,,,,,31.6,1.2,-1.9,0.0,0.1514,0.0039,-0.0103,0.0,,,,,26.2,7.8,-2.6,0.0,,,,,1
444,EPIC 215125108,2MASS J18480911-2453037,EPIC 215125108.01,,282.037964,0.0,18h48m09.11s,-24.884361,0.0,-24d53m03.7s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,25.0,18.0,-11.0,0.0,,,,,14.104000000000001,,0.0,,,,,,,,,,,,,,,,,,,,,,11.796,0.021,0.0,11.075999999999999,0.024,0.0,10.92,0.023,0.0,,,,,,,,,,,,,,,,0.72,0.032,0.0,0.156,0.033,0.0,0.8759999999999999,0.031,0.0,,,0.738067,2.6e-05,-2.6e-05,0.0,2457301.7963,0.0016,-0.0016,0.0,0.0902,0.0024,-0.0024,0.0,0.122,0.006,-0.007,0.0,,,,,,,,,1.312,0.049,-0.038,0.0,0.095,0.024,-0.027,0.0,,,,,260.0,200.0,-140.0,0.0,,,,,1
445,EPIC 215171927,2MASS J19400876-2446581,EPIC 215171927.01,,295.036469,0.0,19h40m08.75s,-24.782837,0.0,-24d46m58.2s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,0.76,0.02,-0.02,0.0,,,,,12.692,,0.0,14.043,0.03,0.0,13.074000000000002,0.01,0.0,,,,13.532,0.02,0.0,12.744000000000002,0.04,0.0,12.332,0.06,0.0,,,,11.378,0.023,0.0,10.936,0.028999999999999998,0.0,10.81,0.023,0.0,10.702,0.024,0.0,10.777000000000001,0.023,0.0,10.925999999999998,0.135,0.0,8.759,,-1.0,0.9690000000000001,0.032,0.0,0.442,0.037000000000000005,0.0,0.126,0.037000000000000005,0.0,0.568,0.033,0.0,,,4.13556,0.00029,-0.00028,0.0,2457301.8764,0.0032,-0.0031,0.0,0.032,0.0019,-0.002,0.0,0.092,0.005,-0.007,0.0,,,,,,,,,12.6,4.4,-2.1,0.0,0.0173,0.0012,-0.0025,0.0,,,,,1.44,0.1,-0.21,0.0,,,,,1
446,EPIC 215171927,2MASS J19400876-2446581,EPIC 215171927.02,,295.036469,0.0,19h40m08.75s,-24.782837,0.0,-24d46m58.2s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,0.76,0.02,-0.02,0.0,,,,,12.692,,0.0,14.043,0.03,0.0,13.074000000000002,0.01,0.0,,,,13.532,0.02,0.0,12.744000000000002,0.04,0.0,12.332,0.06,0.0,,,,11.378,0.023,0.0,10.936,0.028999999999999998,0.0,10.81,0.023,0.0,10.702,0.024,0.0,10.777000000000001,0.023,0.0,10.925999999999998,0.135,0.0,8.759,,-1.0,0.9690000000000001,0.032,0.0,0.442,0.037000000000000005,0.0,0.126,0.037000000000000005,0.0,0.568,0.033,0.0,,,6.63107,0.00054,-0.00056,0.0,2457306.896,0.0038,-0.0038,0.0,0.036,0.0024,-0.0024,0.0,0.095,0.006,-0.008,0.0,,,,,,,,,19.6,7.2,-3.4,0.0,0.0184,0.0014,-0.0027,0.0,,,,,1.52,0.12,-0.23,0.0,,,,,1
447,EPIC 215175768,2MASS J18471852-2446290,EPIC 215175768.01,,281.827179,0.0,18h47m18.52s,-24.774717000000003,0.0,-24d46m29.0s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,0.84,0.23,-0.1,0.0,,,,,13.845,,0.0,14.92,0.02,0.0,13.929,0.035,0.0,,,,14.378,0.036000000000000004,0.0,13.613,0.044000000000000004,0.0,13.617,0.068,0.0,,,,11.965,0.027999999999999997,0.0,11.559000000000001,0.034,0.0,11.435,0.027000000000000003,0.0,11.255999999999998,0.024,0.0,11.290999999999999,0.022000000000000002,0.0,12.245999999999999,0.515,0.0,8.847999999999999,,-1.0,0.991,0.04,0.0,0.406,0.044000000000000004,0.0,0.124,0.043,0.0,0.53,0.039,0.0,,,1.726115,9.8e-05,-9.7e-05,0.0,2457302.2917,0.0026,-0.0026,0.0,0.0589,0.0024,-0.0025,0.0,0.129,0.007,-0.008,0.0,,,,,,,,,1.72,0.12,-0.14,0.0,0.061,0.018,-0.021,0.0,,,,,5.6,2.2,-2.0,0.0,,,,,1
448,EPIC 215234145,2MASS J19445315-2438573,EPIC 215234145.01,,296.221497,0.0,19h44m53.16s,-24.649271,0.0,-24d38m57.4s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,0.95,0.05,-0.21,0.0,,,,,13.114,,0.0,14.238,0.03,0.0,13.536,0.18,0.0,,,,13.780999999999999,0.02,0.0,13.144,0.04,0.0,12.827,0.05,0.0,,,,11.718,0.023,0.0,11.277999999999999,0.027000000000000003,0.0,11.17,0.023,0.0,11.095999999999998,0.023,0.0,11.102,0.022000000000000002,0.0,10.684000000000001,0.11,0.0,8.857999999999999,,-1.0,0.7020000000000001,0.182,0.0,0.44,0.035,0.0,0.10800000000000001,0.035,0.0,0.5479999999999999,0.033,0.0,,,1.2539936,2.6e-06,-2.6e-06,0.0,2457302.58746,9.4e-05,-9.499999999999999e-05,0.0,1.3183,0.0038,-0.0038,0.0,0.0886,0.0015,-0.0017,0.0,,,,,,,,,3.586,0.055,-0.146,0.0,0.306,0.074,-0.091,0.0,,,,,31.7,7.9,-11.7,0.0,,,,,1
449,EPIC 215353525,2MASS J19361856-2423470,EPIC 215353525.01,,294.077362,0.0,19h36m18.57s,-24.396391,0.0,-24d23m47.0s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,0.95,0.07,-0.03,0.0,,,,,14.765,,0.0,15.981,0.09,0.0,14.946,0.045,0.0,,,,,,,,,,,,,,,,13.265,0.023,0.0,12.872,0.027999999999999997,0.0,12.784,0.03,0.0,12.681,0.025,0.0,12.700999999999999,0.027000000000000003,0.0,11.824000000000002,,-1.0,8.998,,-1.0,1.035,0.10099999999999999,0.0,0.39299999999999996,0.036000000000000004,0.0,0.08800000000000001,0.040999999999999995,0.0,0.48100000000000004,0.038,0.0,,,0.9085915,5.1e-06,-5.1e-06,0.0,2457301.66785,0.00027,-0.00027,0.0,0.845,0.0074,-0.0074,0.0,0.0799,0.0023,-0.0028,0.0,,,,,,,,,2.586,0.104,-0.095,0.0,0.223,0.062,-0.077,0.0,,,,,23.1,6.6,-8.0,0.0,,,,,1
450,EPIC 216212516,2MASS J18482326-2245258,EPIC 216212516.01,,282.096893,0.0,18h48m23.25s,-22.757164000000003,0.0,-22d45m25.8s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,0.53,0.06,-0.1,0.0,,,,,13.638,,0.0,,,,,,,,,,,,,,,,,,,,,,11.367,0.024,0.0,10.698,0.023,0.0,10.503,0.021,0.0,10.458,0.023,0.0,10.520999999999999,0.021,0.0,10.364,0.094,0.0,8.861,,-1.0,,,,0.669,0.033,0.0,0.195,0.031,0.0,0.8640000000000001,0.032,0.0,,,3.38492,0.00017,-0.00013,0.0,2457301.6833,0.0015,-0.0017,0.0,0.0722,0.0061,-0.0071,0.0,0.0357,0.0035,-0.0051,0.0,,,,,,,,,26.5,11.3,-5.6,0.0,0.0258,0.0022,-0.0063,0.0,,,,,1.48,0.21,-0.45,0.0,,,,,1
451,EPIC 216231580,2MASS J19403768-2243179,EPIC 216231580.01,,295.157013,0.0,19h40m37.68s,-22.721689,0.0,-22d43m18.1s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,1.28,0.14,-0.06,0.0,,,,,14.770999999999999,,0.0,15.785,0.06,0.0,14.963,0.04,0.0,,,,15.39,0.02,0.0,,,,,,,,,,13.493,0.026000000000000002,0.0,13.185,0.025,0.0,13.091,0.034,0.0,13.068,0.024,0.0,13.079,0.03,0.0,12.283,,-1.0,8.288,,-1.0,0.8220000000000001,0.07200000000000001,0.0,0.308,0.036000000000000004,0.0,0.094,0.042,0.0,0.402,0.043,0.0,,,3.90518,6.4e-05,-6.6e-05,0.0,2457302.52322,0.00085,-0.00081,0.0,1.573,0.022,-0.022,0.0,0.1435,0.0033,-0.0037,0.0,,,,,,,,,9.09,0.98,-0.66,0.0,0.1168,0.0046,-0.0075,0.0,,,,,16.3,1.9,-1.3,0.0,,,,,1
452,EPIC 216357880,2MASS J19083064-2229315,EPIC 216357880.01,,287.127716,0.0,19h08m30.65s,-22.492107,0.0,-22d29m31.6s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,0.85,0.02,-0.02,0.0,,,,,12.692,,0.0,13.765,0.01,0.0,12.83,0.03,0.0,,,,13.267000000000001,0.01,0.0,12.545,0.040999999999999995,0.0,12.446,0.07,0.0,,,,11.126,0.022000000000000002,0.0,10.741,0.022000000000000002,0.0,10.64,0.021,0.0,10.564,0.023,0.0,10.607000000000001,0.023,0.0,10.542,0.336,0.0,7.705,,-1.0,0.935,0.032,0.0,0.385,0.031,0.0,0.10099999999999999,0.03,0.0,0.486,0.03,0.0,,,11.86386,0.00082,-0.00083,0.0,2457313.1296,0.0025,-0.0025,0.0,0.0605,0.0021,-0.0022,0.0,0.157,0.007,-0.01,0.0,,,,,,,,,20.7,8.2,-4.0,0.0,0.0239,0.0016,-0.0037,0.0,,,,,2.21,0.16,-0.35,0.0,,,,,1
453,EPIC 216363472,2MASS J18463385-2228561,EPIC 216363472.01,,281.641144,0.0,18h46m33.87s,-22.482166,0.0,-22d28m55.8s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,1.08,0.04,-0.03,0.0,,,,,11.87,,0.0,12.593,0.267,0.0,12.264000000000001,0.261,0.0,,,,12.417,0.04,0.0,11.902999999999999,0.13,0.0,11.635,0.06,0.0,,,,10.557,0.024,0.0,10.199,0.023,0.0,10.104,0.021,0.0,10.025,0.023,0.0,10.068,0.022000000000000002,0.0,10.142000000000001,0.076,0.0,8.957,,-1.0,0.32899999999999996,0.373,0.0,0.358,0.033,0.0,0.095,0.031,0.0,0.45299999999999996,0.032,0.0,,,8.6929,0.00085,-0.00082,0.0,2457301.8853,0.0043,-0.0042,0.0,0.0248,0.0014,-0.0015,0.0,0.157,0.012,-0.035,0.0,,,,,,,,,14.3,10.3,-3.9,0.0,0.0154,0.0023,-0.017,0.0,,,,,1.81,0.28,-2.01,0.0,,,,,1
454,EPIC 216876207,2MASS J18455344-2134025,EPIC 216876207.01,,281.47265600000003,0.0,18h45m53.44s,-21.567383,0.0,-21d34m02.6s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,0.24,0.08,-9.0,0.0,,,,,15.645999999999999,,0.0,,,,,,,,,,,,,,,,,,,,,,13.8,0.021,0.0,13.314,0.024,0.0,13.064,0.033,0.0,,,,,,,,,,,,,,,,0.486,0.032,0.0,0.25,0.040999999999999995,0.0,0.736,0.039,0.0,,,32.3204,0.009,-0.0103,0.0,2457307.609,0.012,-0.012,0.0,0.609,0.044,-0.046,0.0,0.37,0.06,-0.05,0.0,,,,,,,,,16.2,2.5,-10.0,0.0,0.122,0.044,-0.086,0.0,,,,,3.3,1.6,-120.3,0.0,,,,,1
455,EPIC 217084873,2MASS J18531091-2111548,EPIC 217084873.01,,283.295502,0.0,18h53m10.92s,-21.198582000000002,0.0,-21d11m54.9s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,1.02,0.04,-0.02,0.0,,,,,14.434000000000001,,0.0,15.620999999999999,0.061,0.0,14.708,0.02,0.0,,,,15.134,0.040999999999999995,0.0,14.431,0.049,0.0,14.135,0.05,0.0,,,,13.003,0.024,0.0,12.578,0.021,0.0,12.499,0.026000000000000002,0.0,12.434000000000001,0.025,0.0,12.529000000000002,0.03,0.0,11.921,,-1.0,8.548,,-1.0,0.9129999999999999,0.064,0.0,0.425,0.032,0.0,0.079,0.033,0.0,0.504,0.035,0.0,,,8.60133,0.0003,-0.00031,0.0,2457306.6403,0.0014,-0.0014,0.0,0.2804,0.0064,-0.0064,0.0,0.1689,0.0037,-0.005,0.0,,,,,,,,,16.0,2.6,-1.1,0.0,0.0479,0.0019,-0.0043,0.0,,,,,5.31,0.28,-0.49,0.0,,,,,1
456,EPIC 217084873,2MASS J18531091-2111548,EPIC 217084873.02,,283.295502,0.0,18h53m10.92s,-21.198582000000002,0.0,-21d11m54.9s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,1.02,0.04,-0.02,0.0,,,,,14.434000000000001,,0.0,15.620999999999999,0.061,0.0,14.708,0.02,0.0,,,,15.134,0.040999999999999995,0.0,14.431,0.049,0.0,14.135,0.05,0.0,,,,13.003,0.024,0.0,12.578,0.021,0.0,12.499,0.026000000000000002,0.0,12.434000000000001,0.025,0.0,12.529000000000002,0.03,0.0,11.921,,-1.0,8.548,,-1.0,0.9129999999999999,0.064,0.0,0.425,0.032,0.0,0.079,0.033,0.0,0.504,0.035,0.0,,,29.8411,0.0034,-0.0035,0.0,2457328.2028,0.0026,-0.0025,0.0,0.2388,0.008,-0.0083,0.0,0.22,0.008,-0.011,0.0,,,,,,,,,38.6,10.3,-6.6,0.0,0.0472,0.0026,-0.0043,0.0,,,,,5.23,0.35,-0.49,0.0,,,,,1
